Latitude,Longitude
34.1719654,-112.1358865
32.8280241,-111.9212279
32.8278465,-111.7667871
33.4440512,-111.9690011
33.497409999999995,-112.41956499999999
33.46154596,-112.41117369999999
32.13504333,-110.9340533
33.88155489,-112.1472024
34.9712874,-110.46871110000001
31.83132662,-110.7090378
31.52064779,-111.0184476
35.21520833,-111.5879633
33.79874833,-112.12839170000001
32.88651525,-112.04934009999998
33.29636976,-111.97072779999999
32.81142833,-111.67501329999999
32.12611,-110.874645
34.47671821,-112.2619219
34.463950399999995,-112.26904760000001
33.50574325,-111.7813105
33.57734589,-111.889582
33.21943862,-111.98869920000001
33.6260971,-112.11640020000002
33.51376025,-112.112251
33.62020539,-112.2395564
31.90901674,-110.98583359999999
33.95698188,-111.408767
35.12344343,-111.1684494
34.91593034,-111.7300784
32.72640686,-111.52170520000001
32.25947734,-111.0016861
33.85306869,-112.62208490000002
34.61149884,-111.8598175
35.0259705,-110.6823155
34.53113114,-111.9431952
34.07305512,-112.1399341
33.55148013,-112.26758319999999
32.82904655,-111.98544229999999
32.91180167,-112.957305
35.2817732,-114.17574240000002
31.904629999999997,-110.9849
34.11839794,-112.14592379999999
34.0660656,-112.1422979
33.4393495,-112.1078406
33.58504098,-113.4610618
34.928922899999996,-110.2689723
34.3196453,-112.123121
34.2358617,-112.11147279999999
34.94758459,-110.1204805
31.962764500000002,-110.43557129999999
35.22061587,-112.46357330000001
32.19991333,-110.99023829999999
34.61483365,-111.8499895
33.7825031,-112.19750239999999
33.66617203,-114.1954949
33.3579012,-111.46760570000001
33.03924333,-111.3765017
35.1908715,-114.06712859999999
33.67201226,-111.97740120000002
33.364645,-111.96858999999999
35.2059079,-114.06103049999999
33.44696088,-112.1078368
31.36603122,-110.943634
33.31701559,-111.97207
32.4658686,-111.2213862
33.47180006,-111.8388787
35.18097279999999,-111.6391837
32.87895,-111.71100829999999
32.16889222,-110.9854262
33.44831167,-112.10775670000001
33.4168299,-112.0166712
35.17683833,-113.78718329999998
33.69335833,-112.09841670000002
33.35746149,-111.4674541
35.22559485,-111.5813837
35.21637288,-111.5803103
32.78349,-113.57600500000001
35.011234,-110.63990520000002
33.67003833,-112.13549669999999
32.22905805,-110.982423
33.17167961,-112.650341
35.18641333,-114.06486670000001
34.02278667,-112.80590829999998
35.6187125,-114.4181837
31.72592706,-111.05817649999999
